gid;tipo_elem;idelem;cod_cent;nombre;Xcoord;Ycoord
2868;495;6301;56019;Ctra. Acceso Estaci n de Hortaleza - Virgen del Carmen-Monovar;-3,655718646;40,47417847
2896;495;6329;56405;C/. Nevado del Cumbal - Chiquinquira-Aconcagua;-3,631309592;40,4690504
2897;495;6330;56406;Ctra. Acceso Estacian de Hortaleza - M-40-Santa Adela;-3,652154025;40,47925989
146;495;3529;64029;C/. Aquitania - Sarre-Toscana;-3,613128804;40,42053199
3137;495;6571;75014;CARDENAL HERRERA ORIA O-E(SALCEDO-ORDU-A);-3,691154256;40,49107854
3138;495;6572;75015;HERRERA ORIA O-E(ORDU A-LLANO CASTELLANO);-3,687730884;40,49107227
3139;495;6573;75016;AFUERAS VALVERDE O-E(ISLA FORMOSA-NTRA. SRA. VALVERDE);-3,687486029;40,49866859
3141;495;6575;75017;ANTONIO CABEZON E-O;-3,684470038;40,5028201
3573;495;6955;75018;NTRA. SRA. VALVERDE N-S(MONASTERIO ARLANZA-ALONSO QUIAJNO);-3,685428021;40,5058666
3140;495;6574;75019;Av. Cardenal Herrera Oria 80 E-O;-3,693282984;40,49064762
3732;494;7119;14XC71PM01;14XC71PM01;-3,710030032;40,39625217
3467;494;6855;15RM58PM01;15RM58PM01;-3,713140397;40,39762052
3426;494;1034;15RN03PM01;15RN03PM01;-3,717727052;40,39923533
3473;494;6862;15RV01PM01;15RV01PM01;-3,711789986;40,39902407
3594;495;9860;76014;AV. MONTECARMELO N-S  (MONASTERIO ESCORIAL - MONASTERIO SILOS);-3,6987921;40,50415888
3488;494;6879;11XC46PM01;11XC46PM01;-3,678043238;40,39143733
3479;494;6870;13XC97PM01;13XC97PM01;-3,701964628;40,39423191
3730;494;7117;14NC58PM01;14NC58PM01;-3,708610591;40,39670447
3475;494;6866;14NL78PM01;14NL78PM01;-3,707151214;40,39625655
3434;494;1042;18RL29PM01;18RL29PM01;-3,722905234;40,41793491
3490;494;6881;90EL16PM01;90EL16PM01;-3,69030636;40,38645338
3453;494;6840;17NC65PM01;17NC65PM01;-3,722424893;40,41374059
3452;494;6839;17NC80PM01;17NC80PM01;-3,722341211;40,41518359
3430;494;1038;17RA10PM01;17RA10PM01;-3,72135019;40,40957515
3433;494;1041;17RC01PM01;17RC01PM01;-3,722804688;40,41055327
3404;494;1012;18RA66PM01;18RA66PM01;-3,722131682;40,41985934
3447;494;6833;18RC06PM01;18RC06PM01;-3,721538311;40,41730534
3406;494;1014;18RL09PM01;18RL09PM01;-3,722673464;40,41989007
325;495;3731;16030;Salud O-E - Pl. del Carmen-Gran Via;-3,703155251;40,41947998
896;495;4306;16034;Gran Via, 19 N-S - Montera-Peligros;-3,700684869;40,41994399
2145;495;5577;61066;Potosi O-E - V-ctor Andrrs Belaunde-Herreros de Tejada;-3,680173464;40,45670214
2202;495;5634;62019;Capit;-3,692478547;40,45420004
2523;495;5956;45010;C/. Hermanos Garc-a Noblejas - Gandhi-Av. Arcentales;-3,629283034;40,42566566
2526;495;5959;45013;C/. Hermanos Garc-a Noblejas - Francisco Largo Caballero-Pobladura del Valle;-3,626962091;40,42264585
2542;495;5975;45030;C/. Hermanos Garc-a Noblejas - Pl. Orotava-Santo Domingo Savio;-3,633932925;40,43209141
2735;495;6168;53042;C/. Luis Rusz - Braulio Guti rrez-Francisco Rioja;-3,637780626;40,43011477
105;494;3488;PM10712;PM10712;-3,6594164;40,42175733
106;494;3489;PM107231;PM107231;-3,659511041;40,42179458
3234;494;6668;PM107631;PM107631;-3,660415298;40,41793098
3235;494;6669;PM107641;PM107641;-3,661422765;40,41903262
206;494;3611;PM107642;PM107642;-3,660034416;40,41738174
3227;494;6661;PM10471;PM10471;-3,660550921;40,44434455
3228;494;6662;PM10472;PM10472;-3,660780749;40,44427885
411;494;3818;PM10501;PM10501;-3,659279212;40,44088434
408;494;3815;PM10831;PM10831;-3,661063574;40,414113
3229;494;6663;PM10562;PM10562;-3,660164372;40,43573373
392;494;3799;PM10611;PM10611;-3,660800919;40,43090027
393;494;3800;PM10612;PM10612;-3,660923162;40,43091757
107;494;3490;PM10832;PM10832;-3,661239795;40,41422408
2926;495;6359;59005;C/. Virgen del Lluc  - Jost del Hierro-Alcalde Lapez Casero;-3,654492229;40,43455698
2989;495;6423;65005;C/. Fuente Carrantona - Luis de Hoyos Salnz-Hacienda de Pavones;-3,635698895;40,40175648
3044;495;6478;66012;Av. Niza - Pa. Ginebra-Av. Guadalajara;-3,605983239;40,42509963
3086;495;6520;71020;C/. Miguel Yuste - Emilio Muuaz-Julirn Camarillo;-3,622994029;40,43553846
3236;494;6670;PM10902;PM10902;-3,665562508;40,40674247
3237;494;6671;PM10907;PM10907;-3,665135221;40,40674073
3238;494;6672;PM10941;PM10941;-3,666185191;40,40492367
3171;495;6605;79005;C/. Mar;-3,659752851;40,49964417
1802;495;5229;82402;C/.  Puerto de Pozazal - Puerto Used-San Jaime;-3,627925161;40,37929854
110;494;3493;PM10865;PM10865;-3,662969309;40,41131981
409;494;3816;PM10901;PM10901;-3,665245927;40,40677458
1789;495;5216;82404;Cno. Pozo Tio Raimundo - Cno. Pozo Tio Raimundo E-O(Antes Gr. 1);-3,6511698;40,3738761
1797;495;5224;82405;Cno. Pozo Tio Raimundo - Cno. Pozo Tio Raimundo E-O(Pasado Gr. 1);-3,651495869;40,37413673
1369;495;4783;25014;ANT. LOPEZ S-N(G. MALAGA-SIMON GONZALEZ);-3,695362384;40,3789371
1371;495;4785;25019;(TACTICO)ANTONIO LOPEZ N-S(GIRO A VADO);-3,696160725;40,38538089
1374;495;4788;25022;ANTONIO LOPEZ S-N(S.ARMENGOL-S.ZACARIAS);-3,700478725;40,38915153
1381;495;4795;25029;SIMON GONZALEZ O-E(AV.CORDOBA-ANT.LOPEZ);-3,69623777;40,37997152
3386;495;4950;38032;AV. POBLADOS O-E(CARABANCHE BAJO-SECOYA);-3,74386442;40,37339168
1531;495;4953;38035;E.DE MONTIJO N-S(ANTOLIN-FATIMA);-3,747755043;40,37857022
24;495;3405;38038;AV. POBLADOS O-E(SECOYA-AV. EURO);-3,741042994;40,37345412
1831;495;5258;84023;PESETA O-E(VALLE DE BOI-PINAR SAN JOSE);-3,763233221;40,36475432
1830;495;5257;84022;PINAR SAN JOSE S-N(P.HUMANIDAD-PESETA);-3,763554762;40,36365837
3549;495;9851;84041;(TAC)MORALES S-N(PATRIM.HUMANIDAD-PESETA;-3,756093212;40,36206442
1908;495;5335;86034;RAF.FINAT S-N(JOS.CADALSO-MILLAN ASTRAY);-3,769100609;40,37995347
1665;495;5090;96012;(AFOROS)VIA LUSITANA E-O(VIANA-PL.FDEZ.;-3,719182899;40,3843449
1747;495;5174;98024;CTRA.BOADILLA E-O (GALICIA-SEDANO);-3,773104902;40,39921244
1079;495;4491;30022;(TACTICO) ARQUITECTO LSPEZ OTERO N-S (GIRO IZQDA J.HERRERA);-3,732464151;40,43843553
3703;495;7059;30026;(TACTICO)RIBERA DEL MANZANARES 67 N-S;-3,727318137;40,42465632
1114;495;4526;31042;MORERAS S-N(JUAN XXIII-DR.FEDERICO RUBIO Y GALI);-3,714447371;40,45282397
1115;495;4527;31043;DR.FEDERICO RUBIO Y GALI N-S(MORERAS-PABLO IGLESIAS);-3,713098186;40,45292747
3802;495;9918;32058;SINESIO DELGADO O-E(FINISTERRE-HOSPITAL CARLOS III);-3,698682221;40,47472186
1467;495;4885;28036;OSA MAYOR E-O (PZ. ROLLO-PLEYADES);-3,784799321;40,45917097
1447;495;4865;36021;(TACTICO)ANA TERESA O-E(A. VINDEL-PLEYADES);-3,784303724;40,46105234
2438;495;5871;42003;AV. CARDENAL HERRERA ORIA, 254 E-O;-3,722156559;40,48053639
3578;495;6960;73002;AV. ARROYO DEL FRESNO O-E (ROSALIA DE CASTRO - VALLE PINARES LLANOS);-3,731885939;40,48608965
1223;495;4636;34018;Canillas O-E - Acceso NII-CorazLn de Maria;-3,665998881;40,4430643
1224;495;4637;34019;Coraz;-3,667363854;40,4440109
2045;495;5476;60030;Alberto Alcocer O-E - Juan Ramon Jiminez-Padre DamiEn;-3,686420034;40,4587955
1998;495;10031;43035;Narc5s Monturiol N-S - Sangenjo-Av. Ilustracien;-3,700332013;40,48491251
2038;495;5469;60022;Alberto Alcocer E-O - Doctor Fleming-Pl.Cuzco;-3,688314615;40,459022
2039;495;5470;60024;(AFOROS)General Per n O-E - Capitin Haya-Pl.de Lima;-3,692437191;40,45215098
2040;495;5471;60025;Concha Espina E-O - Pl.Sagrados Corazones-P.Castellana;-3,686593443;40,45188501
2142;495;5574;61063;P1 de la Habana S-N - Veracruz-Alberto Alcocer;-3,68164673;40,45779263
2233;495;5665;62051;Infanta Mercedes S-N - General Yagee-Huesca;-3,697937685;40,45689666
1800;495;5227;82406;Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Pasado Gr. 2);-3,651504839;40,37439229
1796;495;5223;82407;Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Antes Gr. 2);-3,6513398;40,37456215
1794;495;5221;82408;Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Antes Gr. 2);-3,651488438;40,3744496
1389;495;4803;25038;AV. CORDOBA N-S(HIJAS JESUS-PIEDRABUENA);-3,697941215;40,38320987
1768;495;5195;81015;PTE S.ISIDRO E-O(P.MELANC.-P.ERMITA STO);-3,723695846;40,40370264
1769;495;5196;81016;P.ERMIT.STO.S-N(PTE.S.ISIDRO-S.AMBROSIO);-3,724657469;40,40388643
1771;495;5198;81018;ERMITA SANTO S-N (I.VARGAS-PTE S.ISIDRO);-3,724588368;40,40285699
1809;495;5236;84001;CARABANCHEL ALTO N-S(CARPIO TORTA-PESETA;-3,753786405;40,36344041
648;495;4055;10007;O0Donnell, 16 O-E - Lope de Rueda-Narvaez;-3,677310809;40,42157193
661;495;4068;10024;(AFOROS) Av. Menendez Pelayo N-S - OrDonnell-Doctor Castelo;-3,679873482;40,42116044
1222;495;4635;34017;Av.Camilo JosM Cela S-N - Av. Amercia-Corazln de Maria;-3,666848558;40,44231792
2013;495;5444;43033;(TACTICO) Santiago de Compostela E-O(Entrada Cruce) - (TACTICO) Santiago de Compostela E-O(Entrada Cruce);-3,704439979;40,48248425
2134;495;5566;61055;Gral.LCpez Pozas N-S - Mateo Inurria-Joaqudn Bau;-3,68545503;40,46443653
2239;495;5671;62057;Infanta Mercedes N-S - Francisco GervJs- Sor Angela de la Cruz;-3,696363446;40,4606584
2276;495;5708;63021;Ja0n E-O - San Antonio-Bravo Murillo;-3,702629214;40,45044656
124;495;3507;97075;Salida Calle 30 E-O - (M-30 -Gta.Pir;-3,712552684;40,40036643
2376;495;5809;40030;C/. Javier de Miguel - Mart nez de la Riva-Carlos Mart n  lvarez;-3,664353984;40,38915478
2380;495;5813;41002;Av. Albufera - Melquiades Biencinto-M-30;-3,668473059;40,39795377
2608;495;6041;46035;Av. Ramun y Cajal  - Puente M30-Torrelaguna;-3,66234006;40,45331496
2616;495;6049;46404;C/. Diego de Ayll n - Asura - Arturo Soria;-3,652161528;40,45112801
2635;495;6068;47007;C/. Arturo Soria - Eladio L pez Vilches-Av. San Luis;-3,668115967;40,47460977
1413;495;4830;26023;CONIFERAS ENTRADA AV.ANDALUCIA O-E;-3,695277205;40,36702187
1415;495;4832;26025;CTRA. VALLECAS E-O (SAHARA-AV.ANDALUCIA);-3,692246031;40,35200859
1416;495;4833;26026;DIAMANTE S-N(S.LAGERLOFF-CTRA. VILLAVER);-3,688464474;40,35379842
3395;495;4912;37024;YEBENES N-S(COLEGIO H.CORTES-ILLESCAS);-3,751675199;40,39019852
1725;495;5152;80005;PADRE PIQUER N-S(SESE?A-TEMBLEQUE);-3,766920499;40,3908598
1742;495;5169;80026;(TAC) MAQUEDA N-S(ESCALONA-TEMBLEQUE);-3,764843534;40,39409773
3550;495;9852;84042;(TAC)CUEVAS ALTAMIRA N-S(JACOBEO-PESETA);-3,759932375;40,36279405
3780;495;9941;84044;AV. PESETA E-O (TRENTIN - LUIS ORO);-3,744990892;40,36356146
3782;495;9901;84047;AV. PESETA O-E(CORONA-DINERO);-3,750782349;40,36205103
3856;495;9978;84048;(TAC) AV. EURO E-O (CENTEN - CAR. ALTO);-3,753381722;40,36391977
1846;495;5273;84300;(MICRO)CTRA.AL B? FORTUNA E-O (INTERNO);-3,777693491;40,36413321
1847;495;5274;84301;(MICRO)PINAR DE SAN JOSE S-N (INTERNO);-3,777307095;40,36408482
1887;495;5314;86011;AVIACION E-O(RAFEL FINAT-VALLE INCLAN);-3,773971795;40,37445114
1666;495;5091;96013;(AFOROS) VIA LUSITANA E-O;-3,719713663;40,38424682
1;495;3550;96021;(AFOROS)OPORTO E-O(PORTALEGRE-ELVAS);-3,72469084;40,3855932
1660;495;5084;96002;P? STA. M? CABEZA S-N (LATERAL);-3,717956062;40,3836342
1645;495;5069;96003;MARCELO USERA E-O(SAN MAGIN-S. FILIBERTO;-3,715137994;40,38520642
1741;495;5168;98025;(TACTICO)GALICIA S-N(FTESAUCO-BOADILLA);-3,772768558;40,39906491
235;495;3640;98026;CTRA. BOADILLA O-E(CTRA. M502-AYLLON);-3,776708798;40,39929301
172;495;3577;98027;(TACTICO) AYLLON ENTRADA CRUCE N-S;-3,775774707;40,3992997
1740;495;5167;98028;(TACTICO) AYLLON ENTRADA CRUCE S-N;-3,775645861;40,39907603
1973;495;5404;29001;(TACTICO) SINESIO DELGADO S-N(GIRO A AV. MIRAFLORES);-3,728932298;40,45980948
1974;495;5405;29002;(TACTICO) SINESIO DELGADO N-S(GIRO A AV. COMPLUTENSE);-3,730305328;40,45664088
1975;495;5406;29003;ANTONIO NOVAIS E-O(FRENTE A FACULTAD BIOLSGICAS);-3,726222215;40,44848334
1081;495;4493;30024;(TACTICO) MARTMN  FIERRO S-N(JUAN HERRERA-LSPEZ OTERO);-3,732400188;40,43826931
3704;495;7058;30025;(TACTICO)SAN POL DE MAR,2 O-E(FORTEA-AV.MANZANARES);-3,727094862;40,42435073
329;495;3735;31051;VILLAAMIL S-N(OFELIA NIETO-SANCHEZ PRECIADO);-3,708523511;40,46266936
1119;495;4531;31053;VILLAAMIL S-N(SAN RESTITUTO-CAMINO CHORIILLO);-3,709684912;40,46474598
1122;495;4534;31056;VILLAAMIL O-E (LATERAL TZNEL SOR ANGELA DE LA CRUZ);-3,71115457;40,46611372
1123;495;4535;31057;OFELIA NIETO N-S(P: DIRECCISN-VILLAAMIL);-3,707497793;40,46322247
1125;495;4537;31059;DR.FEDERICO RUBIO Y GALI S-N(MOGUER-FRANCOS RODRIGUEZ);-3,713650639;40,45655533
1126;495;4538;31062;NUMANCIA N-S(LEQADORES-PABLO IGLESIAS);-3,712084832;40,45486951
1127;495;4539;31063;NUMANCIA S-N(LEQADORES-FRANCOS RODRIGUEZ);-3,710329235;40,45614934
360;495;3767;31064;Lope de Haro E-O(Berruguete-Francos Rodriguez);-3,704299848;40,45675315
3575;495;6957;75401;(TACTICO)ANTONIO CABEZON E-O (5mts.);-3,68545527;40,50265966
3457;494;6844;16XC70PM01;16XC70PM01;-3,723110132;40,40449272
3455;494;6842;17NC04PM01;17NC04PM01;-3,721632232;40,40749755
3491;494;6882;90EL38PM01;90EL38PM01;-3,688127736;40,38363253
3498;494;6890;90EL69PM01;90EL69PM01;-3,686665708;40,38210858
3496;494;6888;90ET09PM01;90ET09PM01;-3,68556362;40,37958856
3497;494;6889;90ET43PM01;90ET43PM01;-3,686589555;40,38224857
3571;495;6953;75410;(TACTICO)ALONSO QUIJANO O-E;-3,685720896;40,50483287
3465;494;6853;15XC54PM01;15XC54PM01;-3,714458806;40,39917955
3466;494;6854;15XL49PM01;15XL49PM01;-3,71442621;40,39897498
3459;494;6846;16XC14PM01;16XC14PM01;-3,719992541;40,39960658
39;495;3421;60001;Bravo Murillo E-O - Pl.Castilla-Conde Serrallo;-3,690581776;40,46569312
2079;495;5510;60069;Comandante Zorita N-S - Gral.PerCn -Reina Mercedes;-3,698116718;40,45215005
2080;495;5511;60070;Lateral PeCastellana N-S - Francisco Gerv s-San Felipe;-3,690377337;40,45970998
3061;495;6495;65001;Fuente Carrantona 28 N-S - Pl. Alsacia-Av. Daroca;-3,626121014;40,4165695
3038;495;6472;66006;Suecia - Pr. Ginebra (Sur)-Pl. Ginebra (Norte);-3,604132561;40,42388264
3085;495;6519;71018;Av. Arcentales - Av. Canillejas a Vicalvaro-San Romualdo;-3,618350479;40,43386337
3172;495;6606;79006;C/. Ana de Austria - Ana de Austria-Marva de Portugal;-3,65769725;40,50111712
1326;495;4740;24003;C. FCO.J. JIMENEZ O-E(A. MORAN-ALHAMBRA);-3,745680434;40,40052164
1726;495;5153;80007;POBLADOS O-E(LUIS CHAMIZO-GRAL. FANJUL);-3,763182812;40,38676124
1886;495;5313;86010;DANZA S-N(SINFONIA-AVIACION);-3,773332633;40,37381677
335;495;3742;96001;P? STA. M? CABEZA N-S (LATERAL);-3,716571339;40,38632401
1739;495;5166;98020;ACCESO DE N-V A CTRA. BOADILLA S-N;-3,765637206;40,39904123
1080;495;4492;30023;JUAN HERRERA, 6 E-O(AV. PUERTA HIERRO-MARTMN FIERRO);-3,731201783;40,43868168
1999;495;5430;43019;GINZO DE LIMIA S-N(AV.ILUSTRACISN-AV.MONFORTE DE LEMOS);-3,704584449;40,48019981
2005;495;5436;43025;FINISTERRE S-N(MELCHOR FDEZ. ALMAGRO-AV.MONFORTE  LEMOS);-3,702459135;40,47910851
2006;495;5437;43026;AV.BETANZOS S-N(LA BAQEZA-AV.MONFORTE  LEMOS);-3,711774136;40,47680562
2017;495;5448;43037;(TACTICO) Plaza Arteijo;-3,706927465;40,47853706
3198;495;6632;36003;(TACTICO)FEDERICO AGUSTIN E-O;-3,832004816;40,47347424
3199;495;6633;36004;(TACTICO)GINES NAVARRO E-O;-3,829292612;40,47242755
3200;495;6634;36005;(TACTICO)VIRGEN OLMOS E-O;-3,820708046;40,46917917
3201;495;6635;36006;AV. VICTORIA N-S(AV. ESTACI-N-FEDIRICO AGUSTI);-3,835992962;40,4747262
3202;495;6636;36007;AV.VICTORIA S-N(V.OLMOS -P. ANDRADE);-3,820876349;40,46904518
907;495;4317;16046;Cuesta San Vicente, 14 O-E - Arriaza-Bailen;-3,71481107;40,42075652
908;495;4318;16047;(TACTICO) Salida Jardines Palacio Real -;-3,715697098;40,4200551
1245;495;4658;35021;Av.Toreros E-O - Nra.Sra.Guadalupe-Av.Toreros(Giro a Julio Camba);-3,665198942;40,43261684
2238;495;5670;62056;Sor Angela de la Cruz O-E - Capiten Haya-Pl.Cuzco;-3,691744635;40,45909751
3676;495;7095;97089;Bail9n S-N(Tenel) - San Quintan - Pl. Marina Espa;-3,712941617;40,41949698
2550;495;5983;45038;C/. Hermanos Garc a Noblejas - Pl. Alsacia-Pobladura del Valle;-3,624598072;40,41950535
2551;495;5984;45039;C/. Hermanos Garc a Noblejas - Idioma Esperanto-Pl. Alsacia;-3,624581604;40,41919117
2605;495;6038;46032;C/. Torrelaguna  - Arturo Baldasano-Joss Silva;-3,660656489;40,45483967
2606;495;6039;46033;C/. Torrelaguna  - Av. RamBn y Cajal-Acceso M30;-3,660615378;40,45327099
2898;495;6331;56407;C/. Santa Adela - Santa Adela-Ctra. Acceso Estaciln de Hortaleza;-3,651725578;40,4791399
1325;495;4739;24002;C. FCO.J. JIMENEZ E-O(BERLANAS-SEPULVEDA;-3,753746391;40,39974393
1643;495;5067;50006;OPORTO E-O(VIANA-MERCEDES DOMINGO);-3,720423315;40,38522642
791;495;4199;14001;Dr. Cortezo S-N - Dr. Cortezo-Pl. Jacinto Benavente;-3,703652989;40,41379914
793;495;4201;14003;(AFOROS) Atocha E-O - San Sebastian-Dr. Cortezo;-3,701891683;40,41358732
794;495;4202;14004;Magdalena O-E - CaOizares -Ave Maria;-3,700967141;40,41235884
848;495;4258;15021;Prim E-O - Conde Xiquena-Barquillo;-3,694796545;40,42191045
85;495;3468;23006;(AFOROS) San Francisco de Sales N-S - Gaztambide-Isaac Peral;-3,715912733;40,44042299
1191;495;10032;33014;Monforte de Lemos O-E - Puentecesures - Pedro Rico;-3,693007895;40,47921293
1186;495;4598;33015;(T0CTICO) Arzobispo Morcillo E-O - PsCastellana -Acc.Torre -Pedro Rico;-3,68717958;40,47985136
1045;495;4457;22004;Modesto Lafuente, 40 N-S - Crist bal Bordiu-Rios Rosas;-3,695917889;40,44265254
1054;495;4466;22301;(MICRO) Pl. San Juan de la Cruz N-S(Delante G.1) (P.M.4) - (MICRO) Pl. San Juan de la Cruz N-S(Delante G.1) (P.M.4);-3,691907899;40,44138518
310;495;3716;23002;Reyes Catllicos N-S - Dr. Jimunez D(az-Arco de la Victoria;-3,719713368;40,43786735
2070;495;5501;60058;Concha Espina O-E - P Castellana-PDde la Habana;-3,688051363;40,45191964
2271;495;5703;63015;Bravo Murillo S-N  - San Enrique-Gral.YagHe;-3,702036786;40,45651249
725;495;4133;97092;Av.Planetario O-E - Meneses-Mqndez Alvaro;-3,681017428;40,39457704
241;495;3646;45029;C/. Fuente Carrantona  - ProlongaciAn O`Donnell-Pl. Alsacia;-3,624884043;40,41688376
3330;494;6766;PM22121;PM22121;-3,738170594;40,43865877
3681;495;7098;97085;Ferraz N-S - Pl. Espa a - Cuesta San Vicente;-3,714344811;40,42296712
3680;495;7106;97086;Ferraz S-N - Cuesta San Vicente - Pl.Espana;-3,713019137;40,42197063
3677;495;7096;97090;Bail0n S-N(Lateral) - San Quint n -Pl. Marina Espa.ola;-3,712831453;40,41994258
2906;495;6339;57008;Av. LogroNo - Gta. Hermita de la Soledad-San Severo;-3,583808665;40,46586284
2917;495;6350;57404;C/. Basella - Burriana-Av. Logro o;-3,587892299;40,46326827
2918;495;6351;57405;C/. Brezos - Antonio Sancha -Av. Logroao;-3,58957147;40,46184664
2919;495;6352;57406;Av. Logroso - Joaquon Ibarra-Las Ramblas;-3,59735487;40,45870687
2920;495;6353;57407;C/. Jardines de Aranjuez - P-. de la Alameda-Av. Logro;-3,603883581;40,45386985
2991;495;6425;65007;C/. Fuente Carrantona  - Arroyo Fontarron-Miguel Hernondez;-3,63985312;40,39542625
2688;495;6121;67014;C/. Arroyo Media Legua  - Entrearroyos-Camino Vinateros;-3,656177177;40,40997647
372;495;3779;67404;C/. Arroyo Belincoso - Entrearroyos-Camino Vinateros;-3,652580733;40,41005573
3069;495;6503;71038;C/. Alcalo - A2-Jaca;-3,609839745;40,44825643
3158;495;6592;79045;Av. Santo Domingo de la Calzada - Ana de Austria-Sauceda;-3,660983442;40,50191584
1496;495;4916;37038;(TACTICO)VALMOJADO S-E GIRO A ILLESCAS;-3,758260847;40,39261102
1497;495;4917;37039;(TACTICO)VALMOJADO N-O GIRO A ILLESCAS;-3,758278024;40,39225781
1504;495;4924;38003;CARAB. BAJO S-N(A.R.SACRISTAN-POBLADOS);-3,746755118;40,37480454
1513;495;4933;38012;AV. POBLADOS E-O(VIA LUSITANA-ABRANTES);-3,73493698;40,37381398
544;495;3951;3005;Joaquin Costa 55 E-O  - (Gta. Lopez de Hoyos - Velazquez);-3,681575059;40,44143108
3776;495;9895;3008;Joaquin Costa E-O - Velazquez-Repeblica Argentina;-3,683095134;40,4429493
2707;495;6140;53009;C/. Ascao  - Berastegui-Gutierre de Cetina;-3,641913058;40,42961635
3614;495;6980;61071;Alberto Alcocer E-O - Bolivia-Vector Andras Belaunde;-3,678195551;40,45876382
175;495;3580;61074;(AFOROS)Costa Rica O-E - Puerto Rico-Victor de la Serna;-3,673332232;40,45844416
2153;495;5585;61075;Costa Rica O-E(Lateral) - Victor de la Serna-Pl.Jose Ma Soler;-3,671123972;40,45834855
3692;495;7089;61076;Acceso M-30(Superficie) - M-30-Pl.Josa Me Soler;-3,667404594;40,46002762
2278;495;5710;63023;Reina Victoria O-E - Marques de Lerma-Gta.Cuatro Caminos;-3,705738969;40,44684928
2279;495;5711;63024;Raimundo Fdez.Villaverde O-E - Alenza-Ponzano;-3,700167401;40,44660846
2280;495;5712;63025;Raimundo Fdez.Villaverde O-E - Ponzano-Alonso Cano;-3,697846716;40,44647127
2283;495;5715;63028;Raimundo Fdez.Villaverde E-O(Lateral) - PoCastellana- Orense;-3,694128948;40,4464661
2284;495;5716;63029;Raimundo Fdez.Villaverde E-O - Orense-Gral.Moscardn;-3,69614871;40,4465227
2708;495;6141;53010;C/. Ascao - Emilio Ferrari-Gutierre de Cetina;-3,640758873;40,43027698
3021;495;6455;67017;C/. Arroyo Media Legua  - Carmino Vinateros-Av. Doctor Garcea Tapia;-3,654406922;40,41181976
1559;495;4981;39033;E.BARREIROS S-N (AV.ROSALES-AV.POBLADOS);-3,696183964;40,36971685
1560;495;4982;39034;EDU. BARREIROS N-S(PINSAPO- S.MARTINEZ);-3,696436662;40,36810425
1905;495;5332;86031;ROMERO BASART O-E(J.CADALSO-M.ASTRAY);-3,76769749;40,37759082
231;495;3636;86035;(AFORO)GRAL.FANJUL O-E(GUARE?A-POBLADOS);-3,763622936;40,38442929
1730;495;5157;86036;GUARE?A N-S(LUIS CHAMIZO-GRAL. FANJUL);-3,76487697;40,38506717
503;495;3910;4002;Ramon y Cajal, 7 E-O - Principe Vergara-Marcenado;-3,675740616;40,45166612
504;495;3911;4003;Principe Vergara, 207 S-N - Pradillo-Ramon y Cajal;-3,6776782;40,45017101
506;495;3913;4007;Principe Vergara N-S - Pl. Republica Ecuador-Concha Espina;-3,677447044;40,45310518
510;495;3917;4011;Ramon y Cajal E-O - Principe Vergara-Rodriguez Marin;-3,678260769;40,45169722
511;495;3918;4012;Alfonso XIII S-N - Ramon y Cajal-Pintor Ribera;-3,667272963;40,45308156
3767;495;9888;9037;Jorge Juan O-E - Castell -Principe Vergara;-3,681236349;40,42364749
645;495;4052;10004;O0Donnell, 45 E-O - Fernan Gonzalez-Narvaez;-3,674584846;40,42149984
646;495;4053;10005;O0Donnell, 21 E-O - Lope de Rueda-Antonio Acuaa;-3,677770945;40,42164831
647;495;4054;10006;(AFOROS) Av. Menendez Pelayo, 10 S-N - Dr. Castelo-O;-3,679591966;40,42071259
